Issue-ID,Beschreibung,Status,Schweregrad,Story Points,Projektpfad,Art des Speicherorts,Pfad,Linie,Spalte,Incident-ID,Hilfelink,Assemblyname,Assemblyversion,Öffentlicher Schlüssel für Assembly.,Ausschnitt
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,124,20,T:System.Windows.Input.FocusNavigationDirection,,,,,var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,124,20,T:System.Windows.Input.FocusNavigationDirection,,,,,var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,124,20,F:System.Windows.Input.FocusNavigationDirection.Previous,,,,,var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,124,20,T:System.Windows.Input.Key,,,,,var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,124,20,T:System.Windows.Input.Key,,,,,var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,124,20,F:System.Windows.Input.Key.Up,,,,,var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,124,20,T:System.Windows.Input.Key,,,,,var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,124,20,P:System.Windows.Input.KeyEventArgs.Key,,,,,var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,120,16,T:System.Windows.Input.Key,,,,,if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,120,16,T:System.Windows.Input.Key,,,,,if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,120,16,F:System.Windows.Input.Key.Down,,,,,if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,120,16,T:System.Windows.Input.Key,,,,,if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,120,16,P:System.Windows.Input.KeyEventArgs.Key,,,,,if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,120,16,T:System.Windows.Input.Key,,,,,if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,120,16,T:System.Windows.Input.Key,,,,,if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,120,16,F:System.Windows.Input.Key.Up,,,,,if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,120,16,T:System.Windows.Input.Key,,,,,if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,120,16,P:System.Windows.Input.KeyEventArgs.Key,,,,,if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,118,12,T:System.Windows.Controls.TextBox,,,,,"this.SearchTextBox.PreviewKeyUp += (sender, args) =>              {                  if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,118,12,T:System.Windows.Input.KeyEventHandler,,,,,"this.SearchTextBox.PreviewKeyUp += (sender, args) =>              {                  if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,118,12,T:System.Windows.Input.KeyEventHandler,,,,,"this.SearchTextBox.PreviewKeyUp += (sender, args) =>              {                  if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,118,12,E:System.Windows.UIElement.PreviewKeyUp,,,,,"this.SearchTextBox.PreviewKeyUp += (sender, args) =>              {                  if (arrowWasPressedInTextBox && (args.Key == Key.Up || args.Key == Key.Down))                  {                      arrowWasPressedInTextBox = false;                        var dir = args.Key == Key.Up ? FocusNavigationDirection.Previous : FocusNavigationDirection.Next;                      var traversalRequest = new TraversalRequest(dir);                      var focusedElem = Keyboard.FocusedElement as FrameworkElement;                      focusedElem?.MoveFocus(traversalRequest);                  }              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,113,21,T:System.Windows.Input.Key,,,,,if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,113,21,T:System.Windows.Input.Key,,,,,if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,113,21,F:System.Windows.Input.Key.Down,,,,,if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,113,21,T:System.Windows.Input.Key,,,,,if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,113,21,P:System.Windows.Input.KeyEventArgs.Key,,,,,if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,113,21,T:System.Windows.Input.Key,,,,,if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,113,21,T:System.Windows.Input.Key,,,,,if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,113,21,F:System.Windows.Input.Key.Up,,,,,if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,113,21,T:System.Windows.Input.Key,,,,,if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,113,21,P:System.Windows.Input.KeyEventArgs.Key,,,,,if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,111,20,P:System.Windows.RoutedEventArgs.Handled,,,,,args.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,110,20,T:System.Windows.Controls.TextBox,,,,,"SearchTextBox.Text = """";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,110,20,P:System.Windows.Controls.TextBox.Text,,,,,"SearchTextBox.Text = """";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,108,21,T:System.Windows.Controls.TextBox,,,,,"if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,108,21,P:System.Windows.Controls.TextBox.Text,,,,,"if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,108,21,T:System.Windows.Input.Key,,,,,"if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,108,21,T:System.Windows.Input.Key,,,,,"if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,108,21,F:System.Windows.Input.Key.Escape,,,,,"if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,108,21,T:System.Windows.Input.Key,,,,,"if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,108,21,P:System.Windows.Input.KeyEventArgs.Key,,,,,"if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,105,24,P:System.Windows.Controls.ContextMenu.IsOpen,,,,,this.IsOpen = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,99,16,T:System.Windows.Input.Key,,,,,"if (args.Key == Key.Enter || args.Key == Key.Return)                  {                      if (ViewModel.VisibleCommands.Count > 0)                      {                          var firstEntry = ViewModel.VisibleCommands.Items.First();                          firstEntry.Command.Execute(firstEntry.CommandParameter);                          this.IsOpen = false;                      }                  }                  else if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,99,16,T:System.Windows.Input.Key,,,,,"if (args.Key == Key.Enter || args.Key == Key.Return)                  {                      if (ViewModel.VisibleCommands.Count > 0)                      {                          var firstEntry = ViewModel.VisibleCommands.Items.First();                          firstEntry.Command.Execute(firstEntry.CommandParameter);                          this.IsOpen = false;                      }                  }                  else if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,99,16,F:System.Windows.Input.Key.Return,,,,,"if (args.Key == Key.Enter || args.Key == Key.Return)                  {                      if (ViewModel.VisibleCommands.Count > 0)                      {                          var firstEntry = ViewModel.VisibleCommands.Items.First();                          firstEntry.Command.Execute(firstEntry.CommandParameter);                          this.IsOpen = false;                      }                  }                  else if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,99,16,T:System.Windows.Input.Key,,,,,"if (args.Key == Key.Enter || args.Key == Key.Return)                  {                      if (ViewModel.VisibleCommands.Count > 0)                      {                          var firstEntry = ViewModel.VisibleCommands.Items.First();                          firstEntry.Command.Execute(firstEntry.CommandParameter);                          this.IsOpen = false;                      }                  }                  else if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,99,16,P:System.Windows.Input.KeyEventArgs.Key,,,,,"if (args.Key == Key.Enter || args.Key == Key.Return)                  {                      if (ViewModel.VisibleCommands.Count > 0)                      {                          var firstEntry = ViewModel.VisibleCommands.Items.First();                          firstEntry.Command.Execute(firstEntry.CommandParameter);                          this.IsOpen = false;                      }                  }                  else if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,99,16,T:System.Windows.Input.Key,,,,,"if (args.Key == Key.Enter || args.Key == Key.Return)                  {                      if (ViewModel.VisibleCommands.Count > 0)                      {                          var firstEntry = ViewModel.VisibleCommands.Items.First();                          firstEntry.Command.Execute(firstEntry.CommandParameter);                          this.IsOpen = false;                      }                  }                  else if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,99,16,T:System.Windows.Input.Key,,,,,"if (args.Key == Key.Enter || args.Key == Key.Return)                  {                      if (ViewModel.VisibleCommands.Count > 0)                      {                          var firstEntry = ViewModel.VisibleCommands.Items.First();                          firstEntry.Command.Execute(firstEntry.CommandParameter);                          this.IsOpen = false;                      }                  }                  else if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,99,16,F:System.Windows.Input.Key.Enter,,,,,"if (args.Key == Key.Enter || args.Key == Key.Return)                  {                      if (ViewModel.VisibleCommands.Count > 0)                      {                          var firstEntry = ViewModel.VisibleCommands.Items.First();                          firstEntry.Command.Execute(firstEntry.CommandParameter);                          this.IsOpen = false;                      }                  }                  else if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,99,16,T:System.Windows.Input.Key,,,,,"if (args.Key == Key.Enter || args.Key == Key.Return)                  {                      if (ViewModel.VisibleCommands.Count > 0)                      {                          var firstEntry = ViewModel.VisibleCommands.Items.First();                          firstEntry.Command.Execute(firstEntry.CommandParameter);                          this.IsOpen = false;                      }                  }                  else if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetworkToolkit\NodeNetworkToolkit.csproj,File,NodeNetworkToolkit\ContextMenu\SearchableContextMenuView.xaml.cs,99,16,P:System.Windows.Input.KeyEventArgs.Key,,,,,"if (args.Key == Key.Enter || args.Key == Key.Return)                  {                      if (ViewModel.VisibleCommands.Count > 0)                      {                          var firstEntry = ViewModel.VisibleCommands.Items.First();                          firstEntry.Command.Execute(firstEntry.CommandParameter);                          this.IsOpen = false;                      }                  }                  else if (args.Key == Key.Escape && SearchTextBox.Text.Length > 0)                  {                      SearchTextBox.Text = """";                      args.Handled = true;                  }                  else if (args.Key == Key.Up || args.Key == Key.Down)                  {                      arrowWasPressedInTextBox = true;                  }"
